Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code 
37209,442,9/27/2013 12:08,Steuart at Market,74,9/27/2013 12:15,2nd at Townsend,61,571,Subscriber,94116
37210,373,9/27/2013 12:10,Post at Kearney,47,9/27/2013 12:16,Harry Bridges Plaza (Ferry Building),50,412,Subscriber,94901
37211,517,9/27/2013 12:10,Grant Avenue at Columbus Avenue,73,9/27/2013 12:18,Market at 4th,76,272,Subscriber,94133
37212,888,9/27/2013 12:10,Golden Gate at Polk,59,9/27/2013 12:25,Mechanics Plaza (Market at Battery),75,581,Subscriber,94110
37213,1417,9/27/2013 12:10,Market at 4th,76,9/27/2013 12:34,Market at 10th,67,394,Customer,
37214,767,9/27/2013 12:11,Davis at Jackson,42,9/27/2013 12:24,2nd at Townsend,61,478,Subscriber,9501
37217,587,9/27/2013 12:13,Post at Kearney,47,9/27/2013 12:22,2nd at South Park,64,320,Customer,94618
37218,1057,9/27/2013 12:13,Market at 10th,67,9/27/2013 12:31,Harry Bridges Plaza (Ferry Building),50,479,Subscriber,94117
37219,114,9/27/2013 12:14,Market at Sansome,77,9/27/2013 12:16,Market at Sansome,77,325,Subscriber,94110
37220,101,9/27/2013 12:14,Market at Sansome,77,9/27/2013 12:16,Market at Sansome,77,418,Subscriber,94709
37221,70,9/27/2013 12:14,Market at Sansome,77,9/27/2013 12:16,Market at Sansome,77,562,Subscriber,94110
37222,446,9/27/2013 12:15,Beale at Market,56,9/27/2013 12:22,Powell Street BART,39,607,Subscriber,94116
37223,444,9/27/2013 12:15,Market at 4th,76,9/27/2013 12:22,Powell at Post (Union Square),71,426,Subscriber,94127
37224,439,9/27/2013 12:15,Market at 4th,76,9/27/2013 12:22,Powell at Post (Union Square),71,360,Subscriber,94127
37226,471,9/27/2013 12:19,2nd at Townsend,61,9/27/2013 12:27,Townsend at 7th,65,577,Subscriber,94107
37227,453,9/27/2013 12:19,2nd at Townsend,61,9/27/2013 12:27,Townsend at 7th,65,280,Subscriber,95112
37228,1040,9/27/2013 12:20,San Francisco City Hall,58,9/27/2013 12:37,Spear at Folsom,49,492,Customer,94110
37231,374,9/27/2013 12:23,Powell Street BART,39,9/27/2013 12:29,South Van Ness at Market,66,613,Subscriber,94116
37232,433,9/27/2013 12:23,Market at Sansome,77,9/27/2013 12:30,5th at Howard,57,570,Subscriber,94503
37233,1495,9/27/2013 12:24,2nd at Townsend,61,9/27/2013 12:49,San Francisco Caltrain (Townsend at 4th),70,433,Subscriber,9501
37234,395,9/27/2013 12:24,5th at Howard,57,9/27/2013 12:31,San Francisco Caltrain (Townsend at 4th),70,501,Subscriber,94103
37235,420,9/27/2013 12:25,Embarcadero at Sansome,60,9/27/2013 12:32,Harry Bridges Plaza (Ferry Building),50,377,Subscriber,94110
37236,227,9/27/2013 12:25,Townsend at 7th,65,9/27/2013 12:29,San Francisco Caltrain 2 (330 Townsend),69,455,Subscriber,94107
37237,370,9/27/2013 12:20,San Jose Civic Center,3,9/27/2013 12:27,San Jose City Hall,10,704,Subscriber,95008
37238,398,9/27/2013 12:26,Market at Sansome,77,9/27/2013 12:32,Harry Bridges Plaza (Ferry Building),50,290,Subscriber,94609
37239,1237,9/27/2013 12:26,South Van Ness at Market,66,9/27/2013 12:47,Temporary Transbay Terminal (Howard at Beale),55,473,Customer,
37240,414,9/27/2013 12:26,Market at Sansome,77,9/27/2013 12:33,Harry Bridges Plaza (Ferry Building),50,417,Subscriber,94104
37241,563,9/27/2013 12:27,Spear at Folsom,49,9/27/2013 12:37,Mechanics Plaza (Market at Battery),75,537,Customer,94041
37242,413,9/27/2013 12:28,Powell at Post (Union Square),71,9/27/2013 12:34,2nd at Folsom,62,432,Subscriber,94607
37243,872,9/27/2013 12:29,Harry Bridges Plaza (Ferry Building),50,9/27/2013 12:43,Market at 10th,67,503,Subscriber,94117
37244,599,9/27/2013 12:29,Washington at Kearney,46,9/27/2013 12:39,Post at Kearney,47,580,Subscriber,94164
37245,497,9/27/2013 12:31,5th at Howard,57,9/27/2013 12:39,2nd at South Park,64,570,Subscriber,94080
37246,486,9/27/2013 12:31,5th at Howard,57,9/27/2013 12:39,2nd at South Park,64,435,Subscriber,94110
37247,453,9/27/2013 12:32,Steuart at Market,74,9/27/2013 12:39,Howard at 2nd,63,495,Subscriber,94105
37248,163,9/27/2013 12:32,MLK Library,11,9/27/2013 12:35,SJSU 4th at San Carlos,12,69,Subscriber,95112
37249,871,9/27/2013 12:32,Embarcadero at Sansome,60,9/27/2013 12:47,Powell Street BART,39,425,Subscriber,94601
37251,1495,9/27/2013 12:35,Spear at Folsom,49,9/27/2013 13:00,Spear at Folsom,49,591,Subscriber,94105
37252,518,9/27/2013 12:36,Clay at Battery,41,9/27/2013 12:45,Harry Bridges Plaza (Ferry Building),50,538,Customer,10019
37253,2216,9/27/2013 12:37,Market at 10th,67,9/27/2013 13:14,Market at 10th,67,543,Customer,
37254,458,9/27/2013 12:37,Clay at Battery,41,9/27/2013 12:45,Harry Bridges Plaza (Ferry Building),50,487,Customer,10019
37255,410,9/27/2013 12:40,Commercial at Montgomery,45,9/27/2013 12:47,Embarcadero at Sansome,60,356,Subscriber,94111
37256,508,9/27/2013 12:41,Embarcadero at Folsom,51,9/27/2013 12:49,5th at Howard,57,310,Customer,10011
37257,1407,9/27/2013 12:40,South Van Ness at Market,66,9/27/2013 13:03,Davis at Jackson,42,619,Subscriber,94114
37258,480,9/27/2013 12:43,Washington at Kearney,46,9/27/2013 12:51,Embarcadero at Vallejo,48,260,Subscriber,94110
37259,722,9/27/2013 12:43,Embarcadero at Bryant,54,9/27/2013 12:55,Harry Bridges Plaza (Ferry Building),50,610,Customer,94123
37260,776,9/27/2013 12:44,Davis at Jackson,42,9/27/2013 12:57,2nd at South Park,64,396,Subscriber,94111
37261,770,9/27/2013 12:44,Davis at Jackson,42,9/27/2013 12:57,2nd at South Park,64,364,Subscriber,94111
37262,442,9/27/2013 12:44,Harry Bridges Plaza (Ferry Building),50,9/27/2013 12:52,Grant Avenue at Columbus Avenue,73,573,Subscriber,94133
37263,541,9/27/2013 12:45,Embarcadero at Bryant,54,9/27/2013 12:54,Harry Bridges Plaza (Ferry Building),50,532,Customer,
37264,494,9/27/2013 12:46,Commercial at Montgomery,45,9/27/2013 12:54,Market at Sansome,77,309,Subscriber,94704
37265,645,9/27/2013 12:46,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 12:57,Market at Sansome,77,501,Subscriber,94107
37266,1051,9/27/2013 12:46,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 13:04,Harry Bridges Plaza (Ferry Building),50,317,Customer,94109
37267,492,9/27/2013 12:47,South Van Ness at Market,66,9/27/2013 12:55,Powell Street BART,39,613,Subscriber,94121
37268,1137,9/27/2013 12:47,San Francisco Caltrain 2 (330 Townsend),69,9/27/2013 13:06,Steuart at Market,74,274,Customer,
37269,408,9/27/2013 12:47,Embarcadero at Bryant,54,9/27/2013 12:54,Harry Bridges Plaza (Ferry Building),50,436,Customer,94123
37270,1127,9/27/2013 12:48,Post at Kearney,47,9/27/2013 13:06,Davis at Jackson,42,637,Subscriber,94108
37271,359,9/27/2013 12:49,Grant Avenue at Columbus Avenue,73,9/27/2013 12:55,Embarcadero at Sansome,60,528,Subscriber,94111
37273,929,9/27/2013 12:49,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 13:05,Davis at Jackson,42,457,Subscriber,9501
37274,879,9/27/2013 12:50,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 13:04,Harry Bridges Plaza (Ferry Building),50,470,Customer,94105
37275,241,9/27/2013 12:50,San Salvador at 1st,8,9/27/2013 12:54,MLK Library,11,12,Subscriber,95113
37276,826,9/27/2013 12:50,San Francisco Caltrain 2 (330 Townsend),69,9/27/2013 13:04,Harry Bridges Plaza (Ferry Building),50,354,Customer,94107
37277,438,9/27/2013 12:51,2nd at South Park,64,9/27/2013 12:59,Market at 4th,76,435,Subscriber,94118
37278,251,9/27/2013 12:52,2nd at Folsom,62,9/27/2013 12:56,2nd at South Park,64,430,Subscriber,94610
37279,711,9/27/2013 12:52,Market at 4th,76,9/27/2013 13:04,Harry Bridges Plaza (Ferry Building),50,272,Customer,80127
37281,266,9/27/2013 12:53,Townsend at 7th,65,9/27/2013 12:57,San Francisco Caltrain (Townsend at 4th),70,280,Subscriber,94107
37282,1247,9/27/2013 12:53,Steuart at Market,74,9/27/2013 13:14,Embarcadero at Vallejo,48,202,Subscriber,94066
37283,432,9/27/2013 12:53,Beale at Market,56,9/27/2013 13:01,2nd at South Park,64,585,Subscriber,94107
37284,475,9/27/2013 12:54,2nd at South Park,64,9/27/2013 13:02,Post at Kearney,47,341,Subscriber,94903
37285,238,9/27/2013 12:54,Powell Street BART,39,9/27/2013 12:58,Civic Center BART (7th at Market),72,322,Subscriber,94115
37287,424,9/27/2013 12:55,Golden Gate at Polk,59,9/27/2013 13:02,Powell Street BART,39,275,Subscriber,94109
37288,258,9/27/2013 12:56,San Mateo County Center,23,9/27/2013 13:00,Broadway at Main,25,132,Subscriber,94133
37289,262,9/27/2013 12:56,2nd at Folsom,62,9/27/2013 13:00,2nd at Townsend,61,510,Subscriber,94115
37291,469,9/27/2013 12:57,Powell Street BART,39,9/27/2013 13:05,Howard at 2nd,63,607,Subscriber,94102
37292,536,9/27/2013 12:59,Davis at Jackson,42,9/27/2013 13:08,Post at Kearney,47,544,Subscriber,94901
37293,1178,9/27/2013 13:00,SJSU 4th at San Carlos,12,9/27/2013 13:20,San Jose City Hall,10,69,Subscriber,95112
37295,327,9/27/2013 13:05,Temporary Transbay Terminal (Howard at Beale),55,9/27/2013 13:10,Mechanics Plaza (Market at Battery),75,344,Customer,
37296,527,9/27/2013 13:06,Grant Avenue at Columbus Avenue,73,9/27/2013 13:15,Harry Bridges Plaza (Ferry Building),50,415,Subscriber,94107
37297,653,9/27/2013 13:07,5th at Howard,57,9/27/2013 13:18,Townsend at 7th,65,310,Customer,10011
37298,1465,9/27/2013 13:07,Embarcadero at Vallejo,48,9/27/2013 13:32,2nd at Townsend,61,529,Subscriber,94117
37299,917,9/27/2013 13:08,Commercial at Montgomery,45,9/27/2013 13:23,San Francisco Caltrain (Townsend at 4th),70,334,Subscriber,94133
37300,339,9/27/2013 13:09,Mechanics Plaza (Market at Battery),75,9/27/2013 13:14,Spear at Folsom,49,635,Customer,94041
37302,3709,9/27/2013 13:13,Temporary Transbay Terminal (Howard at Beale),55,9/27/2013 14:15,Temporary Transbay Terminal (Howard at Beale),55,473,Subscriber,94105
37303,590,9/27/2013 13:13,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:23,Howard at 2nd,63,272,Subscriber,94703
37304,291,9/27/2013 13:13,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:18,Spear at Folsom,49,538,Subscriber,94103
37305,688,9/27/2013 13:13,Market at Sansome,77,9/27/2013 13:25,2nd at South Park,64,483,Subscriber,94118
37306,629,9/27/2013 13:13,Spear at Folsom,49,9/27/2013 13:24,Davis at Jackson,42,358,Subscriber,94112
37307,1131,9/27/2013 13:14,Post at Kearney,47,9/27/2013 13:33,Market at 4th,76,580,Subscriber,94107
37308,1196,9/27/2013 13:15,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:35,Clay at Battery,41,484,Subscriber,94105
37309,270,9/27/2013 13:17,Townsend at 7th,65,9/27/2013 13:21,San Francisco Caltrain (Townsend at 4th),70,509,Subscriber,94110
37311,779,9/27/2013 13:17,South Van Ness at Market,66,9/27/2013 13:30,Market at Sansome,77,547,Customer,94102
37312,747,9/27/2013 13:19,Davis at Jackson,42,9/27/2013 13:31,Powell at Post (Union Square),71,619,Subscriber,94110
37313,453,9/27/2013 13:19,Mountain View Caltrain Station,28,9/27/2013 13:27,Mountain View City Hall,27,154,Subscriber,94041
37314,784,9/27/2013 13:21,2nd at South Park,64,9/27/2013 13:34,Davis at Jackson,42,570,Customer,94111
37315,450,9/27/2013 13:24,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:31,Embarcadero at Bryant,54,266,Subscriber,94107
37316,652,9/27/2013 13:24,Temporary Transbay Terminal (Howard at Beale),55,9/27/2013 13:35,Powell Street BART,39,379,Subscriber,94107
37317,1819,9/27/2013 13:25,Embarcadero at Folsom,51,9/27/2013 13:55,Embarcadero at Sansome,60,284,Customer,10019
37318,378,9/27/2013 13:25,Civic Center BART (7th at Market),72,9/27/2013 13:32,South Van Ness at Market,66,465,Subscriber,94121
37319,400,9/27/2013 13:26,Clay at Battery,41,9/27/2013 13:32,Market at Sansome,77,560,Subscriber,94609
37320,255,9/27/2013 13:26,Clay at Battery,41,9/27/2013 13:30,Washington at Kearney,46,469,Subscriber,94597
37322,329,9/27/2013 13:26,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:32,Davis at Jackson,42,290,Subscriber,94131
37323,383,9/27/2013 13:26,Clay at Battery,41,9/27/2013 13:33,Market at Sansome,77,588,Subscriber,94104
37324,655,9/27/2013 13:27,Howard at 2nd,63,9/27/2013 13:38,2nd at South Park,64,361,Subscriber,94105
37325,324,9/27/2013 13:27,Temporary Transbay Terminal (Howard at Beale),55,9/27/2013 13:33,Harry Bridges Plaza (Ferry Building),50,551,Customer,94109
37326,275,9/27/2013 13:28,Civic Center BART (7th at Market),72,9/27/2013 13:33,South Van Ness at Market,66,602,Subscriber,94115
37327,289,9/27/2013 13:28,Embarcadero at Sansome,60,9/27/2013 13:33,Davis at Jackson,42,356,Subscriber,94111
37328,507,9/27/2013 13:30,Townsend at 7th,65,9/27/2013 13:38,2nd at Townsend,61,577,Subscriber,94107
37329,490,9/27/2013 13:30,Townsend at 7th,65,9/27/2013 13:38,2nd at Townsend,61,310,Subscriber,95112
37330,282,9/27/2013 13:30,Commercial at Montgomery,45,9/27/2013 13:35,Beale at Market,56,522,Subscriber,94611
37331,8998,9/27/2013 13:31,Harry Bridges Plaza (Ferry Building),50,9/27/2013 16:01,Market at Sansome,77,479,Customer,
37332,738,9/27/2013 13:34,Powell Street BART,39,9/27/2013 13:46,2nd at South Park,64,613,Subscriber,94610
37333,709,9/27/2013 13:35,Beale at Market,56,9/27/2013 13:46,Grant Avenue at Columbus Avenue,73,575,Customer,94707
37334,482,9/27/2013 13:36,Townsend at 7th,65,9/27/2013 13:44,5th at Howard,57,343,Customer,10011
37335,322,9/27/2013 13:36,Steuart at Market,74,9/27/2013 13:41,Market at Sansome,77,312,Subscriber,94114
37336,839,9/27/2013 13:36,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:50,San Francisco Caltrain 2 (330 Townsend),69,504,Customer,
37337,793,9/27/2013 13:37,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:50,San Francisco Caltrain 2 (330 Townsend),69,610,Customer,94109
37338,817,9/27/2013 13:37,2nd at South Park,64,9/27/2013 13:51,Clay at Battery,41,396,Subscriber,94070
37339,770,9/27/2013 13:37,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:50,San Francisco Caltrain 2 (330 Townsend),69,415,Customer,94107
37340,784,9/27/2013 13:38,Grant Avenue at Columbus Avenue,73,9/27/2013 13:51,Post at Kearney,47,511,Subscriber,94108
37341,386,9/27/2013 13:38,2nd at Townsend,61,9/27/2013 13:44,2nd at Folsom,62,510,Subscriber,94115
37342,693,9/27/2013 13:38,Market at 4th,76,9/27/2013 13:49,Spear at Folsom,49,580,Customer,94131
37343,1479,9/27/2013 13:39,Spear at Folsom,49,9/27/2013 14:03,San Francisco City Hall,58,591,Customer,94110
37344,681,9/27/2013 13:39,Harry Bridges Plaza (Ferry Building),50,9/27/2013 13:50,San Francisco Caltrain 2 (330 Townsend),69,606,Customer,94105
37345,990,9/27/2013 13:41,2nd at South Park,64,9/27/2013 13:57,Market at 10th,67,483,Subscriber,94107
37346,198,9/27/2013 13:41,Market at 4th,76,9/27/2013 13:44,Market at Sansome,77,259,Subscriber,94965
37347,334,9/27/2013 13:41,Post at Kearney,47,9/27/2013 13:47,Washington at Kearney,46,611,Subscriber,94103
37348,536,9/27/2013 13:42,2nd at South Park,64,9/27/2013 13:51,Townsend at 7th,65,526,Subscriber,94015
37349,16389,9/27/2013 13:41,Embarcadero at Sansome,60,9/27/2013 18:14,Embarcadero at Sansome,60,625,Customer,
37350,7696,9/27/2013 13:43,Market at Sansome,77,9/27/2013 15:51,Market at Sansome,77,350,Customer,94618
37351,653,9/27/2013 13:44,2nd at South Park,64,9/27/2013 13:55,Post at Kearney,47,361,Customer,94618
37352,672,9/27/2013 13:44,Embarcadero at Folsom,51,9/27/2013 13:56,5th at Howard,57,540,Subscriber,94605
37353,7570,9/27/2013 13:45,Market at Sansome,77,9/27/2013 15:51,Market at Sansome,77,312,Customer,
37354,958,9/27/2013 13:46,2nd at South Park,64,9/27/2013 14:02,Davis at Jackson,42,364,Subscriber,94111
37355,963,9/27/2013 13:46,2nd at South Park,64,9/27/2013 14:02,Davis at Jackson,42,320,Subscriber,94111
37356,16123,9/27/2013 13:46,Embarcadero at Sansome,60,9/27/2013 18:15,Embarcadero at Sansome,60,421,Customer,
37357,428,9/27/2013 13:47,Market at Sansome,77,9/27/2013 13:54,Powell Street BART,39,501,Subscriber,94105
37358,204,9/27/2013 13:48,Market at Sansome,77,9/27/2013 13:51,Beale at Market,56,267,Subscriber,94965
37359,1392,9/27/2013 13:49,2nd at Townsend,61,9/27/2013 14:12,Embarcadero at Vallejo,48,489,Subscriber,94117
37360,426,9/27/2013 13:49,Market at Sansome,77,9/27/2013 13:56,Commercial at Montgomery,45,309,Subscriber,94704
37361,1049,9/27/2013 13:50,Mechanics Plaza (Market at Battery),75,9/27/2013 14:07,Golden Gate at Polk,59,366,Subscriber,94110
37362,360,9/27/2013 13:50,Davis at Jackson,42,9/27/2013 13:56,Grant Avenue at Columbus Avenue,73,536,Subscriber,94133
37363,484,9/27/2013 13:50,Embarcadero at Sansome,60,9/27/2013 13:58,Harry Bridges Plaza (Ferry Building),50,598,Customer,94110
37364,603,9/27/2013 13:51,Golden Gate at Polk,59,9/27/2013 14:01,Market at Sansome,77,326,Customer,2141
37365,462,9/27/2013 13:53,Arena Green / SAP Center,14,9/27/2013 14:00,San Jose Civic Center,3,64,Subscriber,95126
37366,741,9/27/2013 13:53,Clay at Battery,41,9/27/2013 14:06,5th at Howard,57,557,Subscriber,94112
37367,646,9/27/2013 13:53,Embarcadero at Sansome,60,9/27/2013 14:04,Harry Bridges Plaza (Ferry Building),50,345,Customer,94025
37368,647,9/27/2013 13:54,Embarcadero at Sansome,60,9/27/2013 14:05,Harry Bridges Plaza (Ferry Building),50,332,Customer,94025
37370,707,9/27/2013 13:56,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:08,Howard at 2nd,63,551,Customer,94109
37371,557,9/27/2013 13:56,Post at Kearney,47,9/27/2013 14:05,2nd at South Park,64,517,Subscriber,94903
37372,1031,9/27/2013 13:56,San Jose City Hall,10,9/27/2013 14:13,Santa Clara at Almaden,4,67,Subscriber,95066
37373,415,9/27/2013 13:57,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:04,Embarcadero at Bryant,54,487,Customer,94123
37374,402,9/27/2013 13:58,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:04,Embarcadero at Bryant,54,377,Customer,
37375,379,9/27/2013 13:58,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:04,Embarcadero at Bryant,54,412,Customer,94123
37376,530,9/27/2013 13:59,2nd at Folsom,62,9/27/2013 14:08,Steuart at Market,74,593,Customer,94107
37377,226,9/27/2013 14:00,Townsend at 7th,65,9/27/2013 14:04,San Francisco Caltrain (Townsend at 4th),70,630,Subscriber,94158
37378,455,9/27/2013 14:00,2nd at Folsom,62,9/27/2013 14:08,Steuart at Market,74,441,Customer,94107
37379,749,9/27/2013 14:02,San Jose City Hall,10,9/27/2013 14:15,San Jose City Hall,10,69,Subscriber,94041
37380,1645,9/27/2013 14:02,Park at Olive,38,9/27/2013 14:30,Cowper at University,37,147,Customer,94306
37382,495,9/27/2013 14:05,Market at Sansome,77,9/27/2013 14:13,2nd at South Park,64,259,Subscriber,94611
37384,391,9/27/2013 14:06,Embarcadero at Vallejo,48,9/27/2013 14:12,Spear at Folsom,49,342,Subscriber,94112
37385,486,9/27/2013 14:06,Embarcadero at Folsom,51,9/27/2013 14:14,Market at Sansome,77,592,Subscriber,94110
37386,300,9/27/2013 14:09,Embarcadero at Sansome,60,9/27/2013 14:14,Embarcadero at Sansome,60,284,Customer,39057
37387,532,9/27/2013 14:11,Market at Sansome,77,9/27/2013 14:19,Powell at Post (Union Square),71,505,Subscriber,94133
37388,219,9/27/2013 14:12,Market at 4th,76,9/27/2013 14:16,Post at Kearney,47,497,Subscriber,94133
37389,1464,9/27/2013 14:12,Market at Sansome,77,9/27/2013 14:37,Harry Bridges Plaza (Ferry Building),50,270,Subscriber,95008
37390,928,9/27/2013 14:13,Spear at Folsom,49,9/27/2013 14:28,Clay at Battery,41,289,Customer,94960
37391,789,9/27/2013 14:13,Embarcadero at Sansome,60,9/27/2013 14:26,Embarcadero at Folsom,51,518,Customer,11237
37392,488,9/27/2013 14:14,Steuart at Market,74,9/27/2013 14:22,Howard at 2nd,63,365,Subscriber,94107
37395,699,9/27/2013 14:14,5th at Howard,57,9/27/2013 14:26,Embarcadero at Folsom,51,540,Subscriber,94605
37396,1060,9/27/2013 14:14,2nd at Townsend,61,9/27/2013 14:32,Powell Street BART,39,577,Subscriber,94610
37397,2736,9/27/2013 14:14,California Ave Caltrain Station,36,9/27/2013 15:00,California Ave Caltrain Station,36,29,Customer,85705
37398,1184,9/27/2013 14:16,Grant Avenue at Columbus Avenue,73,9/27/2013 14:36,Market at 4th,76,536,Customer,10013
37399,1167,9/27/2013 14:16,Grant Avenue at Columbus Avenue,73,9/27/2013 14:36,Market at 4th,76,573,Customer,10013
37401,365,9/27/2013 14:17,2nd at South Park,64,9/27/2013 14:23,San Francisco Caltrain (Townsend at 4th),70,259,Subscriber,94114
37402,459,9/27/2013 14:18,Embarcadero at Sansome,60,9/27/2013 14:26,Embarcadero at Folsom,51,614,Customer,11237
37403,2467,9/27/2013 14:19,California Ave Caltrain Station,36,9/27/2013 15:00,California Ave Caltrain Station,36,255,Customer,85705
37404,399,9/27/2013 14:21,Powell Street BART,39,9/27/2013 14:28,Market at Sansome,77,623,Subscriber,94107
37405,537,9/27/2013 14:21,Grant Avenue at Columbus Avenue,73,9/27/2013 14:30,Beale at Market,56,575,Customer,94707
37406,1049,9/27/2013 14:24,Embarcadero at Vallejo,48,9/27/2013 14:41,Mechanics Plaza (Market at Battery),75,452,Customer,94119
37407,420,9/27/2013 14:25,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:32,Embarcadero at Sansome,60,332,Customer,94025
37408,687,9/27/2013 14:24,Civic Center BART (7th at Market),72,9/27/2013 14:36,San Francisco Caltrain (Townsend at 4th),70,322,Subscriber,94114
37409,409,9/27/2013 14:25,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:32,Embarcadero at Sansome,60,345,Customer,94025
37410,1286,9/27/2013 14:25,Santa Clara at Almaden,4,9/27/2013 14:46,San Pedro Square,6,235,Subscriber,94112
37411,887,9/27/2013 14:26,Market at Sansome,77,9/27/2013 14:40,Market at 10th,67,560,Subscriber,94127
37412,403,9/27/2013 14:28,Post at Kearney,47,9/27/2013 14:34,Spear at Folsom,49,401,Subscriber,94117
37413,751,9/27/2013 14:28,Powell at Post (Union Square),71,9/27/2013 14:40,Howard at 2nd,63,428,Subscriber,94105
37414,1275,9/27/2013 14:29,Embarcadero at Sansome,60,9/27/2013 14:50,Market at 4th,76,284,Subscriber,94111
37415,150,9/27/2013 14:29,SJSU 4th at San Carlos,12,9/27/2013 14:31,SJSU 4th at San Carlos,12,38,Subscriber,95126
37416,201,9/27/2013 14:29,2nd at Townsend,61,9/27/2013 14:32,San Francisco Caltrain 2 (330 Townsend),69,478,Subscriber,94107
37417,437,9/27/2013 14:30,Davis at Jackson,42,9/27/2013 14:37,Davis at Jackson,42,570,Customer,94116
37418,572,9/27/2013 14:30,San Francisco City Hall,58,9/27/2013 14:40,Market at 4th,76,443,Subscriber,94530
37419,325,9/27/2013 14:31,Civic Center BART (7th at Market),72,9/27/2013 14:37,Market at 10th,67,541,Customer,94103
37420,3006,9/27/2013 14:35,Cowper at University,37,9/27/2013 15:25,Redwood City Public Library,24,149,Customer,94306
37421,1304,9/27/2013 14:37,Embarcadero at Vallejo,48,9/27/2013 14:59,2nd at Folsom,62,315,Customer,94041
37422,218,9/27/2013 14:38,Beale at Market,56,9/27/2013 14:42,Davis at Jackson,42,267,Subscriber,94609
37423,204,9/27/2013 14:39,MLK Library,11,9/27/2013 14:42,St James Park,13,41,Subscriber,95112
37424,1719,9/27/2013 14:39,Embarcadero at Folsom,51,9/27/2013 15:08,Embarcadero at Folsom,51,567,Customer,95301
37425,1402,9/27/2013 14:39,Market at Sansome,77,9/27/2013 15:03,Embarcadero at Sansome,60,533,Customer,10011
37426,1190,9/27/2013 14:40,Market at Sansome,77,9/27/2013 14:59,Embarcadero at Sansome,60,592,Customer,97209
37427,1175,9/27/2013 14:40,Market at Sansome,77,9/27/2013 14:59,Embarcadero at Sansome,60,623,Customer,97209
37428,514,9/27/2013 14:40,Embarcadero at Folsom,51,9/27/2013 14:49,Embarcadero at Sansome,60,518,Customer,11237
37429,492,9/27/2013 14:40,Embarcadero at Folsom,51,9/27/2013 14:48,Embarcadero at Sansome,60,614,Customer,11237
37430,830,9/27/2013 14:41,Embarcadero at Vallejo,48,9/27/2013 14:55,5th at Howard,57,355,Subscriber,94131
37432,244,9/27/2013 14:42,Market at Sansome,77,9/27/2013 14:46,Beale at Market,56,588,Subscriber,94107
37433,226,9/27/2013 14:42,Market at 10th,67,9/27/2013 14:46,South Van Ness at Market,66,560,Subscriber,94127
37434,575,9/27/2013 14:43,Steuart at Market,74,9/27/2013 14:53,Powell Street BART,39,441,Subscriber,94103
37435,797,9/27/2013 14:44,Post at Kearney,47,9/27/2013 14:57,South Van Ness at Market,66,341,Subscriber,94117
37436,4904,9/27/2013 14:46,Powell Street BART,39,9/27/2013 16:08,Harry Bridges Plaza (Ferry Building),50,501,Customer,94115
37437,316,9/27/2013 14:50,Powell at Post (Union Square),71,9/27/2013 14:55,Market at 4th,76,360,Subscriber,94109
37438,1462,9/27/2013 14:50,Steuart at Market,74,9/27/2013 15:15,Powell at Post (Union Square),71,442,Customer,80127
37439,1433,9/27/2013 14:50,Steuart at Market,74,9/27/2013 15:14,Powell at Post (Union Square),71,416,Customer,80127
37441,490,9/27/2013 14:52,Powell Street BART,39,9/27/2013 15:00,Howard at 2nd,63,425,Subscriber,94114
37442,20663,9/27/2013 14:54,Powell Street BART,39,9/27/2013 20:38,Powell Street BART,39,574,Customer,
37443,286,9/27/2013 14:54,Howard at 2nd,63,9/27/2013 14:59,2nd at Townsend,61,634,Subscriber,94107
37444,20591,9/27/2013 14:55,Powell Street BART,39,9/27/2013 20:38,Powell Street BART,39,379,Customer,
37445,543,9/27/2013 14:57,Market at Sansome,77,9/27/2013 15:06,5th at Howard,57,326,Subscriber,94066
37446,356,9/27/2013 14:58,Post at Kearney,47,9/27/2013 15:04,Commercial at Montgomery,45,333,Subscriber,94121
37449,497,9/27/2013 15:00,Commercial at Montgomery,45,9/27/2013 15:08,Yerba Buena Center of the Arts (3rd @ Howard),68,309,Subscriber,94118
37450,3961,9/27/2013 15:01,Powell Street BART,39,9/27/2013 16:07,Harry Bridges Plaza (Ferry Building),50,319,Customer,94118
37452,4001,9/27/2013 15:01,Powell Street BART,39,9/27/2013 16:08,Harry Bridges Plaza (Ferry Building),50,464,Customer,94118
